model_a,model_b,weight,n_shared_datasets
gemma-2-ataraxy-v3i-9b,gemma-2-ataraxy-v2a-9b,0.7987020044314352,27
gemma-2-ataraxy-v3i-9b,gemma-2-ataraxy-v2f-9b,0.7780137739164015,23
gemma-2-ataraxy-v3i-9b,gemma-2-9b-it-dpo,0.7631801246227365,26
gemma-2-ataraxy-v3i-9b,qwen2-5-7b-task7,0.7494046341452141,25
gemma-2-ataraxy-v3i-9b,gemma-2-9b-it-abliterated,0.7305888221165154,22
gemma-2-ataraxy-v3i-9b,gemma-2-ifable-9b,0.7122209870132276,23
gemma-2-ataraxy-v3j-9b,gemma-2-ataraxy-v3i-9b,0.9935804251388453,25
gemma-2-ataraxy-v3j-9b,gemma-2-ataraxy-v2-9b,0.9458339159675351,29
gemma-2-ataraxy-v3j-9b,neos-gemma-2-9b,0.8915764344171531,31
gemma-2-ataraxy-v3j-9b,gemma-2-ataraxy-advanced-9b,0.8870842116585498,31
gemma-2-ataraxy-v3j-9b,gemma-2-9b-it-abliterated,0.8514142430457263,28
gemma-2-ataraxy-v3j-9b,gemma-2-9b-it-dpo,0.8445892977659128,30
gemma-2-ataraxy-v3j-9b,gemma-2-ataraxy-v2f-9b,0.8335842579247649,30
gemma-2-ataraxy-v3j-9b,gemma-2-ataraxy-v2a-9b,0.8155291485656896,30
gemma-2-ataraxy-v3j-9b,opencrystal-12b-l3,0.8019295977591475,30
gemma-2-ataraxy-v3j-9b,gemma-2-9b-it-sppo-iter-1-evol-1,0.7823086316928899,30
gemma-2-ataraxy-v4-advanced-9b,mt2-gen4-gemma-2-9b,0.9699140067968431,24
gemma-2-ataraxy-v4-advanced-9b,gemma-2-ataraxy-v4b-9b,0.9682917485577959,27
gemma-2-ataraxy-v4-advanced-9b,magot-v1-gemma2-8k-9b,0.9671555707671112,28
gemma-2-ataraxy-v4-advanced-9b,magnolia-v2-gemma2-8k-9b,0.9647881296183245,30
gemma-2-ataraxy-v4-advanced-9b,gemma-2-ataraxy-v4a-advanced-9b,0.9647709589404411,31
gemma-2-ataraxy-v4-advanced-9b,magnolia-v3-gemma2-8k-9b,0.9584402921694616,25
gemma-2-ataraxy-v4-advanced-9b,mt3-gen5-gemma-2-9b-v1,0.9539813899927574,29
gemma-2-ataraxy-v4-advanced-9b,gemmaslerp2-9b,0.9516224826517673,28
gemma-2-ataraxy-v4-advanced-9b,gemma-2-ataraxy-v4d-9b,0.949113813422559,29
gemma-2-ataraxy-v4-advanced-9b,mt1-gen5-if-gemma-2-s2dmv1-9b,0.9488694952754504,27
gemma-2-ataraxy-v4a-advanced-9b,gemma-2-ataraxy-v3b-9b,0.9916102236869566,30
gemma-2-ataraxy-v4a-advanced-9b,gemmadevi-stock-10b,0.980266522673922,31
gemma-2-ataraxy-v4a-advanced-9b,gemma2-gutenberg-doppel-9b,0.9748711847371911,33
gemma-2-ataraxy-v4a-advanced-9b,gemma2-gutenberg-9b,0.969804352892806,34
gemma-2-ataraxy-v4a-advanced-9b,gigantes-v3-gemma2-9b-it,0.9683707446018027,31
gemma-2-ataraxy-v4a-advanced-9b,gemma-2-ataraxy-v4b-9b,0.9675595697449538,29
gemma-2-ataraxy-v4a-advanced-9b,magot-v1-gemma2-8k-9b,0.9665359128412488,30
gemma-2-ataraxy-v4a-advanced-9b,gemma-2-ataraxy-v4-advanced-9b,0.9647709589404411,31
gemma-2-ataraxy-v4a-advanced-9b,gemma-2-ataraxy-v3-advanced-9b,0.9635989422263427,33
gemma-2-ataraxy-v4a-advanced-9b,gemma-2-ataraxy-remix-9b,0.9588149303740173,30
gemma-2-ataraxy-v4b-9b,mt3-gen1-gemma-2-9b,0.9857240121850824,21
gemma-2-ataraxy-v4b-9b,mt2-gen4-gemma-2-9b,0.9834389277101258,22
gemma-2-ataraxy-v4b-9b,gemma-2-ataraxy-v4d-9b,0.9803524488939673,28
gemma-2-ataraxy-v4b-9b,mt1-gemma-2-9b,0.9760121307592546,24
gemma-2-ataraxy-v4b-9b,gemma-2-ataraxy-v4c-9b,0.9751287485579779,22
gemma-2-ataraxy-v4b-9b,mt5-gemma-2-9b,0.9750076043461627,25
gemma-2-ataraxy-v4b-9b,recoilme-gemma-2-gutenberg-doppel-9b-v0-1,0.9749763226790521,19
gemma-2-ataraxy-v4b-9b,casuar-9b-model-stock,0.9747995324712068,26
gemma-2-ataraxy-v4b-9b,magnolia-v2-gemma2-8k-9b,0.9723302443821084,29
gemma-2-ataraxy-v4b-9b,mt4-gen1-gemma-2-9b,0.9721472197511637,25
gemma-2-ataraxy-v4c-9b,gemma-2-ataraxy-v4b-9b,0.9751287485579779,22
gemma-2-ataraxy-v4c-9b,gemma-2-ataraxy-v4d-9b,0.9718195231933588,25
gemma-2-ataraxy-v4c-9b,gemmaslerp5-10b,0.9687953634337014,24
gemma-2-ataraxy-v4c-9b,magnolia-v2-gemma2-8k-9b,0.9636699315842622,26
gemma-2-ataraxy-v4c-9b,mt3-gen4-gemma-2-9b,0.9630044592706124,27
gemma-2-ataraxy-v4c-9b,mt4-gemma-2-9b,0.9627769101694981,26
gemma-2-ataraxy-v4c-9b,mt2-gen4-gemma-2-9b,0.960743942913438,21
gemma-2-ataraxy-v4c-9b,magnolia-v3-gemma2-8k-9b,0.9604688090810996,26
gemma-2-ataraxy-v4c-9b,gemmaslerp4-10b,0.9578902868605889,25
gemma-2-ataraxy-v4c-9b,mt3-gen5-gemma-2-9b-v1,0.9552275108076324,25
gemma-2-ataraxy-v4d-9b,gemmaslerp5-10b,0.9904806311136389,27
gemma-2-ataraxy-v4d-9b,gemma-2-ataraxy-v4b-9b,0.9803524488939673,28
gemma-2-ataraxy-v4d-9b,mt1-gen1-gemma-2-9b,0.9802269810535307,26
gemma-2-ataraxy-v4d-9b,gemma-evo-10b,0.9795098071133461,30
gemma-2-ataraxy-v4d-9b,magnolia-v3-gemma2-8k-9b,0.9744970708786843,25
gemma-2-ataraxy-v4d-9b,mt3-gen4-gemma-2-9b,0.9731579323976169,31
gemma-2-ataraxy-v4d-9b,magnolia-v2-gemma2-8k-9b,0.9728595456670678,29
gemma-2-ataraxy-v4d-9b,gemma-2-ataraxy-v4c-9b,0.9718195231933588,25
gemma-2-ataraxy-v4d-9b,mt2-gen4-gemma-2-9b,0.9677110095069638,23
gemma-2-ataraxy-v4d-9b,mt1-gen2-gemma-2-9b,0.96722582042277,29
gemma-2-gemmama-9b,silma-9b-instruct-v1-0,0.85116433327175,27
gemma-2-gemmama-9b,gemma-2-9b-it-wpo-hb,0.8421502394086982,26
gemma-2-gemmama-9b,gemma-the-writer-j-gutenberg-10b,0.8376129545722366,24
gemma-2-gemmama-9b,gemma2-9b-it-psy10k-mental-health,0.8274883764236988,27
gemma-2-gemmama-9b,ms-meadowlark-22b,0.7773412903773419,28
gemma-2-gemmama-9b,tiger-gemma-9b-v2,0.7686554128774037,28
gemma-2-gemmama-9b,mt-gen6-gemma-2-9b,0.7553221906399991,32
gemma-2-gemmama-9b,gemma-creative-9b-base,0.7408264708081719,30
gemma-2-gemmama-9b,tiger-gemma-9b-v1,0.7313782435892602,31
gemma-2-gemmama-9b,gemma-2-9b-it-simpo,0.7309295805926711,28
gemma-2-ifable-9b,recoilme-gemma-2-ataraxy-9b-v0-1,0.9631439584192076,26
gemma-2-ifable-9b,gemma-2-ataraxy-advanced-9b,0.9522349858986674,28
gemma-2-ifable-9b,recoilme-gemma-2-ifable-9b-v0-1,0.9493120247553033,30
gemma-2-ifable-9b,mt-merge6-gemma-2-9b,0.9455784330715398,25
gemma-2-ifable-9b,magot-v2-gemma2-8k-9b,0.9425490246559868,29
gemma-2-ifable-9b,gemma-2-ataraxy-remix-9b,0.9398739272979547,25
gemma-2-ifable-9b,mt3-gen5-gemma-2-9b-v1,0.9353484627413197,25
gemma-2-ifable-9b,gemma-the-writer-j-gutenberg-10b,0.9334166833410616,20
gemma-2-ifable-9b,magnolia-v3-gemma2-8k-9b,0.9306160435776121,21
gemma-2-ifable-9b,mt5-gemma-2-9b,0.930008429070459,26
gemma-2-lyco-infinity-9b,mt-merge6-gemma-2-9b,0.9700652323040511,24
gemma-2-lyco-infinity-9b,gemma2-9b-it-simpo-infinity-preference,0.9672162698290105,26
gemma-2-lyco-infinity-9b,mt1-gen6-gemma-2-9b,0.9659210371275999,24
gemma-2-lyco-infinity-9b,mt2-gen6-gemma-2-9b,0.962655089055569,28
gemma-2-lyco-infinity-9b,gemma-2-9b-it-dpo,0.9623974838646561,27
gemma-2-lyco-infinity-9b,gemma-2-9b-it-simpo,0.959736399203434,26
gemma-2-lyco-infinity-9b,gemma-2-aeria-infinity-9b,0.9595887763864475,27
gemma-2-lyco-infinity-9b,mt-gen6fix-gemma-2-9b,0.9560211552668043,25
gemma-2-lyco-infinity-9b,gemma-2-9b-it-sppo-iter1,0.951258937094437,27
gemma-2-lyco-infinity-9b,mt1-gen7-gemma-2-9b,0.9511695896414085,25
gemma-2-s2mtm-9b,mt1-gen4-gemma-2-9b,0.989797905677931,29
gemma-2-s2mtm-9b,mt2-gen5-gemma-2-9b,0.9885220588992545,28
gemma-2-s2mtm-9b,mt1-gen5-gemma-2-9b,0.9855052830991923,30
gemma-2-s2mtm-9b,gemma-2-tm-9b,0.9832637378639688,28
gemma-2-s2mtm-9b,recoilme-gemma-2-gutenberg-doppel-9b-v0-1,0.9823512898137879,20
gemma-2-s2mtm-9b,mt1-gen5-if-gemma-2-s2dmv1-9b,0.980959122957645,27
gemma-2-s2mtm-9b,mt4-gen4-gemma-2-9b,0.9796886081095388,31
gemma-2-s2mtm-9b,mt2-gen4-gemma-2-9b,0.9790267258476436,26
gemma-2-s2mtm-9b,mt3-gen6-gemma-2-9b,0.977413541996027,30
gemma-2-s2mtm-9b,mt-gemma-2-9b,0.9766755441258532,27
gemma-2-tm-9b,mt1-gen5-if-gemma-2-s2dmv1-9b,0.9939218669870188,27
gemma-2-tm-9b,gemma-the-writer-mighty-sword-9b,0.9869477602921854,29
gemma-2-tm-9b,mt1-gen5-gemma-2-9b,0.9860134889477408,28
gemma-2-tm-9b,mt-gemma-2-9b,0.9834510585152009,26
gemma-2-tm-9b,gemma-2-s2mtm-9b,0.9832637378639688,28
gemma-2-tm-9b,mt3-gen6-gemma-2-9b,0.9820666758873786,29
gemma-2-tm-9b,gemma-2-9b-it-abliterated,0.97820954744624,25
gemma-2-tm-9b,gemma-9b-base,0.9778627030458109,25
gemma-2-tm-9b,gemma-the-writer-9b,0.9690865413058041,26
gemma-2-tm-9b,mt5-gemma-2-9b,0.9637062488179197,28
gemma-2b,yarn-llama-2-7b-64k,0.9741815683353003,29
gemma-2b,smollm2-135m-pretrained-400k-fineweb-uncovai-selected,0.9664314868543215,22
gemma-2b,deepseek-moe-16b-chat,0.9654118414550431,30
gemma-2b,vicuna-7b-v1-3,0.9633011474095674,27
gemma-2b,2b-or-not-2b,0.9608084941576368,22
gemma-2b,smolnemo-12b-fft-experimental,0.9585351066030864,27
gemma-2b,llama2-7b-dpo,0.9534413760627185,28
gemma-2b,wide-3b-sft-stag1-2-lyrical-news-software-howto-formattedtext-merge,0.9523813701186069,21
gemma-2b,qwen2-5-7b-nerd-uncensored-mfann-slerp,0.9489753777667138,25
gemma-2b,dolphin3-0-llama3-2-1b,0.948540970252311,30
gemma-2b-def,llama-3-2-1b-synopsys-0-11,0.9808201118774463,28
gemma-2b-def,llama32-1b-en-emo-v1,0.9687787397723424,27
gemma-2b-def,qwensparse-7b,0.9686678751624384,21
gemma-2b-def,orca-mini-v9-1-1b-instruct,0.966587551509252,27
gemma-2b-def,llama3-2-3b-maths-orpo,0.9653875817242705,24
gemma-2b-def,fastthink-0-5b-tiny,0.9652590834161962,27
gemma-2b-def,wide-3b-sft-stage1-2-ss1-expert-how-to,0.9634625744024166,24
gemma-2b-def,nucleus-22b-token-500b,0.9624071798428702,26
gemma-2b-def,prymmal-6b-slerp,0.9617900373420041,25
gemma-2b-def,pruned20-llama-1b,0.9615821995692941,24
gemma-2b-it,qwen2-5-0-5b-sft-2e-5,0.979748617639218,20
gemma-2b-it,gemma-1-1-2b-it,0.9777742000227423,28
gemma-2b-it,qwen2-5-0-5b-sft-2e-5-2ep-dpo-1e-6-2ep-0alp-0lam,0.9774705543912716,23
gemma-2b-it,orca-mini-v9-1-1b-instruct,0.9770901814239603,27
gemma-2b-it,10k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9770642169297975,23
gemma-2b-it,qwen2-5-0-5b-sft-1e-5,0.9750409364450563,26
gemma-2b-it,bellatrix-tiny-1b-v2,0.9740536703908803,24
gemma-2b-it,superthoughts-lite-1-8b-experimental-o1,0.9738380876736396,27
gemma-2b-it,ece-mirage-1-15b,0.9736498253502597,21
gemma-2b-it,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,0.972170667614114,23
gemma-2b-orpo,qwen2-5-0-5b-iha-hin,0.9623008097923106,28
gemma-2b-orpo,helpingai-15b,0.9612074308744377,27
gemma-2b-orpo,smollm-1-7b,0.9596001130406254,28
gemma-2b-orpo,llama-3-2-1b-synopsys-0-11,0.9576028848648658,30
gemma-2b-orpo,2b-or-not-2b,0.9560926078325566,28
gemma-2b-orpo,indic-gemma-2b-finetuned-sft-navarasa-2-0,0.9555198849848229,25
gemma-2b-orpo,acemath-1-5b-instruct-dolphin-r1-200,0.9545861762733296,31
gemma-2b-orpo,q2-5-r1-7b,0.9534006532078614,27
gemma-2b-orpo,pythia-12b,0.952582092003698,28
gemma-2b-orpo,rho-1b-sft-math,0.9513452619977566,31
gemma-7b,llama-3-neuralhercules-5-0-8b,0.8485054278927628,27
gemma-7b,mistral-7b-v0-1-signtensors-5-over-16,0.7860789154580402,29
gemma-7b,magro-7b-v1-1,0.784745825446987,32
gemma-7b,llama-3-base-8b-sft-rrhf,0.7841418805521668,31
gemma-7b,l3-1-8b-dusky-ink-v0-r1,0.7747554170974896,29
gemma-7b,14b,0.765477796316695,26
gemma-7b,pllum-12b-nc-chat,0.7651017589419705,30
gemma-7b,lareneg1-78b-ece-prymmal-martial,0.7577291637821169,33
gemma-7b,athene-codegemma-2-7b-it-alpaca-v1-2,0.7551680690100497,34
gemma-7b,llama-pllum-8b-base,0.7497406645944545,30
gemma-7b-it,vicuna-13b-v1-3,0.9258069014289814,20
gemma-7b-it,qwen2-5-0-5b-sft-7e-5-2ep,0.9213689976285383,22
gemma-7b-it,ph3merge3-14b,0.9196539418393407,26
gemma-7b-it,pruned40-llama-1b,0.8987491734816974,23
gemma-7b-it,yarn-llama-2-7b-64k,0.8958400775894803,26
gemma-7b-it,gemma-1-1-7b-it,0.8947746671086313,24
gemma-7b-it,nidum-limitless-gemma-2b,0.885871435311543,26
gemma-7b-it,athena-gemma-2-2b-it-philos,0.8798420769294807,25
gemma-7b-it,ultimos-32b,0.879780306941633,25
gemma-7b-it,smollm2-135m-pretrained-400k-fineweb-uncovai-selected,0.8794497089305171,24
gemma-9b-base,recoilme-gemma-2-9b-v0-5,0.9862426623542606,23
gemma-9b-base,gemma-2-tm-9b,0.9778627030458109,25
gemma-9b-base,mt1-gen5-gemma-2-9b,0.9769033270940902,27
gemma-9b-base,ellaria-9b,0.9767478264743032,25
gemma-9b-base,recoilme-gemma-2-9b-v0-1,0.9752961237475711,22
gemma-9b-base,gemma-2-s2mtm-9b,0.9751892130377027,26
gemma-9b-base,mt1-gen4-gemma-2-9b,0.9750370963775576,24
gemma-9b-base,mt-gemma-2-9b,0.9748785507255103,26
gemma-9b-base,casuar-9b-model-stock,0.9735257807974287,26
gemma-9b-base,mt3-gen6-gemma-2-9b,0.9732724826544783,27
gemma-creative-9b-base,tiger-gemma-9b-v2,0.8328938620387298,25
gemma-creative-9b-base,gemma2-9b-it-psy10k-mental-health,0.808293026069663,26
gemma-creative-9b-base,gemma-2-9b-it-wpo-hb,0.8003220880759401,26
gemma-creative-9b-base,silma-9b-instruct-v1-0,0.7778200851622302,26
gemma-creative-9b-base,bielik-11b-v2-0-instruct,0.7534421651016301,26
gemma-creative-9b-base,tiger-gemma-9b-v1,0.751863713011388,30
gemma-creative-9b-base,gemma-2-gemmama-9b,0.7408264708081719,30
gemma-creative-9b-base,mt-gen6fix-gemma-2-9b,0.726761833438081,29
gemma-creative-9b-base,mixtral-8x22b-instruct-v0-1,0.7216849271254391,30
gemma-creative-9b-base,gemma-2-9b-it-abliterated,0.7124133467776868,27
gemma-evo-10b,gemmaslerp5-10b,0.9836706604101003,26
gemma-evo-10b,gemma-2-ataraxy-v4d-9b,0.9795098071133461,30
gemma-evo-10b,gemmaslerp4-10b,0.972918033828874,27
gemma-evo-10b,gemmaslerp-9b,0.9642162770719962,28
gemma-evo-10b,magnolia-v3-gemma2-8k-9b,0.9639902320400419,28
gemma-evo-10b,magnolia-v2-gemma2-8k-9b,0.9586459497903129,31
gemma-evo-10b,gemma-2-ataraxy-v4b-9b,0.9576855112266711,27
gemma-evo-10b,mt3-gen4-gemma-2-9b,0.9553284833754171,31
gemma-evo-10b,mt2-gen4-gemma-2-9b,0.9403337401048033,24
gemma-evo-10b,mt5-gen5-gemma-2-9b,0.9392558167003457,28
gemma-mling-7b,qwen1-5-moe-a2-7b,0.8808226407060098,27
gemma-mling-7b,llama-2-13b-hf,0.8754699585769353,27
gemma-mling-7b,stablelm-zephyr-3b,0.8708524806709389,28
gemma-mling-7b,qwen1-5-4b,0.8675336326987295,26
gemma-mling-7b,mistral-7b-v0-1-signtensors-3-over-8,0.8536205872256286,28
gemma-mling-7b,ece-prymmal-yl-3b-slerp-v2,0.8532905608026174,25
gemma-mling-7b,olmoe-1b-7b-0125-instruct,0.8511532822305138,20
gemma-mling-7b,llama3-2-3b-enigma,0.8462858895851986,26
gemma-mling-7b,luminia-13b-v3,0.844902713712772,26
gemma-mling-7b,llama-3-8b-64k-pose,0.8416382996713612,24
gemma-the-writer-9b,gemma-the-writer-mighty-sword-9b,0.9879351874967941,28
gemma-the-writer-9b,gemma-the-writer-j-gutenberg-10b,0.9845959098238335,22
gemma-the-writer-9b,gemma-the-writer-deadline-10b,0.9840106477983233,30
gemma-the-writer-9b,mt2-gen6-gemma-2-9b,0.9808605834405458,26
gemma-the-writer-9b,gemma-2-9b-it-sppo-iter3,0.9765267123827097,27
gemma-the-writer-9b,gemma2-9b-it-simpo-infinity-preference,0.97340435188594,25
gemma-the-writer-9b,gemma-2-aeria-infinity-9b,0.9724666860099582,31
gemma-the-writer-9b,mt1-gen6-gemma-2-9b,0.9723752503380242,22
gemma-the-writer-9b,gemma-2-9b-it-abliterated,0.9713333339563401,27
gemma-the-writer-9b,mt-gen6fix-gemma-2-9b,0.9695924635774377,25
gemma-the-writer-deadline-10b,gemma-the-writer-j-gutenberg-10b,0.9918418755515466,24
gemma-the-writer-deadline-10b,gemma-the-writer-9b,0.9840106477983233,30
gemma-the-writer-deadline-10b,mt-merge6-gemma-2-9b,0.9717833526330258,29
gemma-the-writer-deadline-10b,gemma-the-writer-mighty-sword-9b,0.9684688324077481,34
gemma-the-writer-deadline-10b,mt-gemma-2-9b,0.967435980031908,30
gemma-the-writer-deadline-10b,mt3-gen6-gemma-2-9b,0.9620143751636007,32
gemma-the-writer-deadline-10b,mt1-gen6-gemma-2-9b,0.9607655919026032,28
gemma-the-writer-deadline-10b,recoilme-gemma-2-ataraxy-9b-v0-1,0.9605419353191885,31
gemma-the-writer-deadline-10b,mt-gen6fix-gemma-2-9b,0.9591655205216828,29
gemma-the-writer-deadline-10b,mt1-gen7-gemma-2-9b,0.9590780698983137,30
gemma-the-writer-j-gutenberg-10b,gemma-the-writer-deadline-10b,0.9918418755515466,24
gemma-the-writer-j-gutenberg-10b,gemma-the-writer-9b,0.9845959098238335,22
gemma-the-writer-j-gutenberg-10b,mt-gemma-2-9b,0.978916753117574,22
gemma-the-writer-j-gutenberg-10b,mt-merge6-gemma-2-9b,0.9708749258057832,21
gemma-the-writer-j-gutenberg-10b,gemma-2-9b-it-sppo-iter1,0.9688919327320523,19
gemma-the-writer-j-gutenberg-10b,mt1-gen7-gemma-2-9b,0.9684533465255144,22
gemma-the-writer-j-gutenberg-10b,gemma-2-9b-it-simpo,0.965239618179626,23
gemma-the-writer-j-gutenberg-10b,gemma-the-writer-mighty-sword-9b,0.9651024977901741,23
gemma-the-writer-j-gutenberg-10b,mt1-gen6-gemma-2-9b,0.9650363133186358,20
gemma-the-writer-j-gutenberg-10b,mt-gen6fix-gemma-2-9b,0.9644821721314092,21
gemma-the-writer-mighty-sword-9b,gemma-the-writer-9b,0.9879351874967941,28
gemma-the-writer-mighty-sword-9b,gemma-2-tm-9b,0.9869477602921854,29
gemma-the-writer-mighty-sword-9b,gemma-2-9b-it-abliterated,0.9800541630140088,29
gemma-the-writer-mighty-sword-9b,mt3-gen6-gemma-2-9b,0.9778700856795306,30
gemma-the-writer-mighty-sword-9b,mt-gemma-2-9b,0.9770914214121106,27
gemma-the-writer-mighty-sword-9b,mt1-gen5-gemma-2-9b,0.9718064934699089,30
gemma-the-writer-mighty-sword-9b,gemma-2-aeria-infinity-9b,0.9708256814263693,31
gemma-the-writer-mighty-sword-9b,gemma-the-writer-deadline-10b,0.9684688324077481,34
gemma-the-writer-mighty-sword-9b,recoilme-gemma-2-ataraxy-9b-v0-1,0.9666725868482059,29
gemma-the-writer-mighty-sword-9b,gemma-the-writer-j-gutenberg-10b,0.9651024977901741,23
gemma-the-writer-n-restless-quill-10b-uncensored,mt-gemma-2-9b,0.9757977391858047,27
gemma-the-writer-n-restless-quill-10b-uncensored,recoilme-gemma-2-ifable-9b-v0-1,0.968090085247514,30
gemma-the-writer-n-restless-quill-10b-uncensored,mt-merge6-gemma-2-9b,0.9587925123326644,28
gemma-the-writer-n-restless-quill-10b-uncensored,gemma-2-9b-it-abliterated,0.9580521820948857,26
gemma-the-writer-n-restless-quill-10b-uncensored,recoilme-gemma-2-ataraxy-9b-v0-1,0.9580238627206986,27
gemma-the-writer-n-restless-quill-10b-uncensored,gemma-the-writer-j-gutenberg-10b,0.9566058403497304,22
gemma-the-writer-n-restless-quill-10b-uncensored,mt3-gemma-2-9b,0.9536940036578814,25
gemma-the-writer-n-restless-quill-10b-uncensored,mt3-gen1-gemma-2-9b,0.9505508823320156,23
gemma-the-writer-n-restless-quill-10b-uncensored,recoilme-gemma-2-ataraxy-9b-v0-2,0.9475161439144726,25
gemma-the-writer-n-restless-quill-10b-uncensored,mt2-gen4-gemma-2-9b,0.9459659795182882,24
gemma2-9b-advancedfuse,mt2-gen7-gemma-2-9b,0.9567922313420614,25
gemma2-9b-advancedfuse,emu-eggs-9b-model-stock,0.9484637274464307,24
gemma2-9b-advancedfuse,mt3-gen6-gemma-2-9b,0.9407736758354348,26
gemma2-9b-advancedfuse,gemma-2-9b-it-simpo,0.9388428486090623,26
gemma2-9b-advancedfuse,mt3-gen1-gemma-2-9b,0.9337466952036344,24
gemma2-9b-advancedfuse,gemma-2-9b-it-abliterated,0.9320375542774005,26
gemma2-9b-advancedfuse,mt-merge6-gemma-2-9b,0.9285323948366824,26
gemma2-9b-advancedfuse,gemma-the-writer-mighty-sword-9b,0.9278556235326334,29
gemma2-9b-advancedfuse,mt2-gen3-gemma-2-9b,0.9276505105519034,21
gemma2-9b-advancedfuse,mt2-gemma-2-9b,0.9274715701353475,26
gemma2-9b-cpt-sahabatai-v1-instruct,gwq-9b-preview2,0.9591384451147494,27
gemma2-9b-cpt-sahabatai-v1-instruct,gemma2-9b-sahabatai-v1-instruct-baseties,0.9425498504352591,27
gemma2-9b-cpt-sahabatai-v1-instruct,gemma-2-ataraxy-v4c-9b,0.9267059042493533,27
gemma2-9b-cpt-sahabatai-v1-instruct,yislerp-34b,0.916482027184583,27
gemma2-9b-cpt-sahabatai-v1-instruct,gemmaslerp2-9b,0.9159778515587208,27
gemma2-9b-cpt-sahabatai-v1-instruct,barcenas-14b-phi-4,0.9123259057164574,27
gemma2-9b-cpt-sahabatai-v1-instruct,linkbricks-horizon-ai-superb-27b,0.907427078535732,25
gemma2-9b-cpt-sahabatai-v1-instruct,magnolia-v3-gemma2-8k-9b,0.9041426704574828,27
gemma2-9b-cpt-sahabatai-v1-instruct,mt3-gen4-gemma-2-9b,0.902434972845888,30
gemma2-9b-cpt-sahabatai-v1-instruct,rombos-llm-v2-6-nemotron-70b,0.8998657748165623,22
gemma2-9b-it-psy10k-mental-health,gemma-2-9b-it-abliterated,0.8801279056964033,25
gemma2-9b-it-psy10k-mental-health,tiger-gemma-9b-v3,0.871509330652209,27
gemma2-9b-it-psy10k-mental-health,gemma-2-9b-it-wpo-hb,0.8641238844182663,22
gemma2-9b-it-psy10k-mental-health,mt-merge4-gemma-2-9b,0.8588754813672878,21
gemma2-9b-it-psy10k-mental-health,mt-merge-gemma-2-9b,0.8550618033055227,25
gemma2-9b-it-psy10k-mental-health,gemma-2-9b-it-sppo-iter-1-evol-1,0.8330716349190396,28
gemma2-9b-it-psy10k-mental-health,gemma-2-gemmama-9b,0.8274883764236988,27
gemma2-9b-it-psy10k-mental-health,gemma2-9b-titanfusion,0.8236287899638046,24
gemma2-9b-it-psy10k-mental-health,rv0-4dmv1t0-25tt0-25-gemma-2-9b,0.8220082338648669,25
gemma2-9b-it-psy10k-mental-health,mistral-modelstock-24b,0.8204332767597737,22
gemma2-9b-it-simpo-infinity-preference,gemma-2-aeria-infinity-9b,0.987055501134602,28
gemma2-9b-it-simpo-infinity-preference,gemma-2-9b-it-dpo,0.9789464717323294,29
gemma2-9b-it-simpo-infinity-preference,gemma-2-9b-it-sppo-iter3,0.9757388834126521,28
gemma2-9b-it-simpo-infinity-preference,gemma-the-writer-9b,0.97340435188594,25
gemma2-9b-it-simpo-infinity-preference,gemma-2-9b-it-sppo-iter1,0.9707731427174231,27
gemma2-9b-it-simpo-infinity-preference,mt-merge6-gemma-2-9b,0.9680505471878293,27
gemma2-9b-it-simpo-infinity-preference,gemma-2-lyco-infinity-9b,0.9672162698290105,26
gemma2-9b-it-simpo-infinity-preference,mt1-gen7-gemma-2-9b,0.9656539472198344,24
gemma2-9b-it-simpo-infinity-preference,gemma-2-9b-it-abliterated,0.9648736744920944,26
gemma2-9b-it-simpo-infinity-preference,gemma-the-writer-mighty-sword-9b,0.9618550879834997,32
gemma2-9b-it-train6,mt3-gen6-gemma-2-9b,0.9471578836949986,28
gemma2-9b-it-train6,gemma2-9b-titanfusion,0.9420011560907562,26
gemma2-9b-it-train6,recoilme-gemma-2-9b-v0-1,0.9354295448978993,26
gemma2-9b-it-train6,gemma-2-9b-it,0.9333139030860024,28
gemma2-9b-it-train6,gemma-2-ataraxy-v3b-9b,0.9326944982510448,27
gemma2-9b-it-train6,mt-gen6fix-gemma-2-9b,0.9313468564302627,25
gemma2-9b-it-train6,gemma-2-ataraxy-gemmasutra-9b-slerp,0.9268864592507555,28
gemma2-9b-it-train6,gemma-2-ataraxy-remix-9b,0.9235377325372308,27
gemma2-9b-it-train6,gemma-2-tm-9b,0.9232812756159862,27
gemma2-9b-it-train6,gemma-9b-base,0.9230594133061482,24
gemma2-9b-sahabatai-v1-instruct-baseties,mt-merge2-mu-gemma-2-mtg2mt1g2-9b,0.9802109901047117,21
gemma2-9b-sahabatai-v1-instruct-baseties,mt-gen5-gemma-2-9b,0.9723553756528318,23
gemma2-9b-sahabatai-v1-instruct-baseties,mt-merge5-gemma-2-9b,0.9647763954364551,27
gemma2-9b-sahabatai-v1-instruct-baseties,mt4-gemma-2-9b,0.964208719867887,28
gemma2-9b-sahabatai-v1-instruct-baseties,mt3-gen4-gemma-2-9b,0.9587688140184696,30
gemma2-9b-sahabatai-v1-instruct-baseties,gemma-2-ataraxy-v4c-9b,0.9551360552719279,26
